scope,alpha,bandwidth,distance,pan,own_kbps,own_offload,other_offload,sigma2_het,tau,n_h0_test,n_h1,fp,tp,fpr,fpr_lo,fpr_hi,tpr,tpr_lo,tpr_hi,n_undecidable_h0,n_undecidable_h1
global,0.1,50vs200,1500,PAN1,50,200,120,0.01276187,1.74608,50,100,9,43,0.18,0.0977,0.308,0.43,0.3373,0.5278,0,0
global,0.01,50vs200,1500,PAN2,200,120,200,0.01276187,3.24356,50,100,1,5,0.02,0.0035,0.105,0.05,0.0215,0.1118,0,0
global,0.05,50vs200,1500,PAN2,200,120,200,0.01276187,2.14737,50,100,1,20,0.02,0.0035,0.105,0.2,0.1334,0.2888,0,0
global,0.1,50vs200,1500,PAN2,200,120,200,0.01276187,1.74608,50,100,1,37,0.02,0.0035,0.105,0.37,0.2818,0.4678,0,0
global,0.01,50vs200,1500,PAN1,50,200,140,0.01276187,3.24356,50,99,1,14,0.02,0.0035,0.105,0.1414,0.0861,0.2235,0,0
global,0.05,50vs200,1500,PAN1,50,200,140,0.01276187,2.14737,50,99,3,29,0.06,0.0206,0.1622,0.2929,0.2124,0.389,0,0
global,0.1,50vs200,1500,PAN1,50,200,140,0.01276187,1.74608,50,99,9,47,0.18,0.0977,0.308,0.4747,0.3792,0.5722,0,0
global,0.01,50vs200,1500,PAN2,200,140,200,0.01276187,3.24356,50,100,1,2,0.02,0.0035,0.105,0.02,0.0055,0.07,0,0
global,0.05,50vs200,1500,PAN2,200,140,200,0.01276187,2.14737,50,100,2,18,0.04,0.011,0.1346,0.18,0.117,0.2667,0,0
global,0.1,50vs200,1500,PAN2,200,140,200,0.01276187,1.74608,50,100,3,38,0.06,0.0206,0.1622,0.38,0.291,0.4779,0,0
global,0.01,50vs200,1500,PAN1,50,200,160,0.01276187,3.24356,50,100,1,8,0.02,0.0035,0.105,0.08,0.0411,0.15,0,0
global,0.05,50vs200,1500,PAN1,50,200,160,0.01276187,2.14737,50,100,3,28,0.06,0.0206,0.1622,0.28,0.2014,0.3749,0,0
global,0.1,50vs200,1500,PAN1,50,200,160,0.01276187,1.74608,50,100,9,38,0.18,0.0977,0.308,0.38,0.291,0.4779,0,0
global,0.01,50vs200,1500,PAN2,200,160,200,0.01276187,3.24356,50,100,0,3,0.0,0.0,0.0714,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,160,200,0.01276187,2.14737,50,100,2,18,0.04,0.011,0.1346,0.18,0.117,0.2667,0,0
global,0.1,50vs200,1500,PAN2,200,160,200,0.01276187,1.74608,50,100,4,32,0.08,0.0315,0.1884,0.32,0.2367,0.4166,0,0
global,0.01,50vs200,1500,PAN1,50,200,180,0.01276187,3.24356,50,100,1,12,0.02,0.0035,0.105,0.12,0.07,0.1981,0,0
global,0.05,50vs200,1500,PAN1,50,200,180,0.01276187,2.14737,50,100,3,34,0.06,0.0206,0.1622,0.34,0.2546,0.4372,0,0
global,0.1,50vs200,1500,PAN1,50,200,180,0.01276187,1.74608,50,100,9,52,0.18,0.0977,0.308,0.52,0.4232,0.6154,0,0
global,0.01,50vs200,1500,PAN2,200,180,200,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,180,200,0.01276187,2.14737,50,100,3,17,0.06,0.0206,0.1622,0.17,0.1089,0.2555,0,0
global,0.1,50vs200,1500,PAN2,200,180,200,0.01276187,1.74608,50,100,4,33,0.08,0.0315,0.1884,0.33,0.2456,0.4269,0,0
global,0.01,50vs200,1500,PAN1,50,200,20,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN1,50,200,20,0.01276187,2.14737,50,100,3,4,0.06,0.0206,0.1622,0.04,0.0157,0.0984,0,0
global,0.1,50vs200,1500,PAN1,50,200,20,0.01276187,1.74608,50,100,9,13,0.18,0.0977,0.308,0.13,0.0776,0.2098,0,0
global,0.01,50vs200,1500,PAN2,200,20,200,0.01276187,3.24356,50,100,0,6,0.0,0.0,0.0714,0.06,0.0278,0.1248,0,0
global,0.05,50vs200,1500,PAN2,200,20,200,0.01276187,2.14737,50,100,0,34,0.0,0.0,0.0714,0.34,0.2546,0.4372,0,0
global,0.1,50vs200,1500,PAN2,200,20,200,0.01276187,1.74608,50,100,0,45,0.0,0.0,0.0714,0.45,0.3561,0.5476,0,0
global,0.01,50vs200,1500,PAN1,50,200,200,0.01276187,3.24356,50,100,1,9,0.02,0.0035,0.105,0.09,0.0481,0.1623,0,0
global,0.05,50vs200,1500,PAN1,50,200,200,0.01276187,2.14737,50,100,3,34,0.06,0.0206,0.1622,0.34,0.2546,0.4372,0,0
global,0.1,50vs200,1500,PAN1,50,200,200,0.01276187,1.74608,50,100,9,45,0.18,0.0977,0.308,0.45,0.3561,0.5476,0,0
global,0.01,50vs200,1500,PAN2,200,200,200,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,50vs200,1500,PAN2,200,200,200,0.01276187,2.14737,50,100,4,14,0.08,0.0315,0.1884,0.14,0.0853,0.2214,0,0
global,0.1,50vs200,1500,PAN2,200,200,200,0.01276187,1.74608,50,100,5,30,0.1,0.0435,0.2136,0.3,0.2189,0.3959,0,0
global,0.01,50vs200,1500,PAN1,50,200,40,0.01276187,3.24356,50,98,1,1,0.02,0.0035,0.105,0.0102,0.0018,0.0556,0,0
global,0.05,50vs200,1500,PAN1,50,200,40,0.01276187,2.14737,50,98,3,12,0.06,0.0206,0.1622,0.1224,0.0715,0.2019,0,0
global,0.1,50vs200,1500,PAN1,50,200,40,0.01276187,1.74608,50,98,9,22,0.18,0.0977,0.308,0.2245,0.1532,0.3166,0,0
global,0.01,50vs200,1500,PAN2,200,40,200,0.01276187,3.24356,50,100,0,7,0.0,0.0,0.0714,0.07,0.0343,0.1375,0,0
global,0.05,50vs200,1500,PAN2,200,40,200,0.01276187,2.14737,50,100,0,25,0.0,0.0,0.0714,0.25,0.1755,0.343,0,0
global,0.1,50vs200,1500,PAN2,200,40,200,0.01276187,1.74608,50,100,0,46,0.0,0.0,0.0714,0.46,0.3656,0.5574,0,0
global,0.01,50vs200,1500,PAN1,50,200,60,0.01276187,3.24356,50,99,1,4,0.02,0.0035,0.105,0.0404,0.0158,0.0993,0,0
global,0.05,50vs200,1500,PAN1,50,200,60,0.01276187,2.14737,50,99,3,20,0.06,0.0206,0.1622,0.202,0.1348,0.2915,0,0
global,0.1,50vs200,1500,PAN1,50,200,60,0.01276187,1.74608,50,99,9,30,0.18,0.0977,0.308,0.303,0.2213,0.3995,0,0
global,0.01,50vs200,1500,PAN2,200,60,200,0.01276187,3.24356,50,100,0,7,0.0,0.0,0.0714,0.07,0.0343,0.1375,0,0
global,0.05,50vs200,1500,PAN2,200,60,200,0.01276187,2.14737,50,100,0,25,0.0,0.0,0.0714,0.25,0.1755,0.343,0,0
global,0.1,50vs200,1500,PAN2,200,60,200,0.01276187,1.74608,50,100,1,48,0.02,0.0035,0.105,0.48,0.3846,0.5768,0,0
global,0.01,50vs200,1500,PAN1,50,200,80,0.01276187,3.24356,50,99,1,6,0.02,0.0035,0.105,0.0606,0.0281,0.126,0,0
global,0.05,50vs200,1500,PAN1,50,200,80,0.01276187,2.14737,50,99,3,25,0.06,0.0206,0.1622,0.2525,0.1773,0.3462,0,0
global,0.1,50vs200,1500,PAN1,50,200,80,0.01276187,1.74608,50,99,9,40,0.18,0.0977,0.308,0.404,0.3127,0.5025,0,0
global,0.01,50vs200,1500,PAN2,200,80,200,0.01276187,3.24356,50,100,0,10,0.0,0.0,0.0714,0.1,0.0552,0.1744,0,0
global,0.05,50vs200,1500,PAN2,200,80,200,0.01276187,2.14737,50,100,0,36,0.0,0.0,0.0714,0.36,0.2727,0.4576,0,0
global,0.1,50vs200,1500,PAN2,200,80,200,0.01276187,1.74608,50,100,2,50,0.04,0.011,0.1346,0.5,0.4038,0.5962,0,0
global,0.01,50vs200,1500,PAN1,50,40,100,0.01276187,3.24356,50,100,0,27,0.0,0.0,0.0714,0.27,0.1927,0.3643,0,0
global,0.05,50vs200,1500,PAN1,50,40,100,0.01276187,2.14737,50,100,0,59,0.0,0.0,0.0714,0.59,0.492,0.6813,0,0
global,0.1,50vs200,1500,PAN1,50,40,100,0.01276187,1.74608,50,100,0,76,0.0,0.0,0.0714,0.76,0.6677,0.8331,0,0
global,0.01,50vs200,1500,PAN2,200,100,40,0.01276187,3.24356,50,100,1,2,0.02,0.0035,0.105,0.02,0.0055,0.07,0,0
global,0.05,50vs200,1500,PAN2,200,100,40,0.01276187,2.14737,50,100,2,5,0.04,0.011,0.1346,0.05,0.0215,0.1118,0,0
global,0.1,50vs200,1500,PAN2,200,100,40,0.01276187,1.74608,50,100,2,6,0.04,0.011,0.1346,0.06,0.0278,0.1248,0,0
global,0.01,50vs200,1500,PAN1,50,40,120,0.01276187,3.24356,50,100,0,30,0.0,0.0,0.0714,0.3,0.2189,0.3959,0,0
global,0.05,50vs200,1500,PAN1,50,40,120,0.01276187,2.14737,50,100,0,63,0.0,0.0,0.0714,0.63,0.5322,0.7182,0,0
global,0.1,50vs200,1500,PAN1,50,40,120,0.01276187,1.74608,50,100,0,77,0.0,0.0,0.0714,0.77,0.6785,0.8416,0,0
global,0.01,50vs200,1500,PAN2,200,120,40,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,50vs200,1500,PAN2,200,120,40,0.01276187,2.14737,50,100,1,2,0.02,0.0035,0.105,0.02,0.0055,0.07,0,0
global,0.1,50vs200,1500,PAN2,200,120,40,0.01276187,1.74608,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.01,50vs200,1500,PAN1,50,40,140,0.01276187,3.24356,50,100,0,37,0.0,0.0,0.0714,0.37,0.2818,0.4678,0,0
global,0.05,50vs200,1500,PAN1,50,40,140,0.01276187,2.14737,50,100,0,62,0.0,0.0,0.0714,0.62,0.5221,0.709,0,0
global,0.1,50vs200,1500,PAN1,50,40,140,0.01276187,1.74608,50,100,0,78,0.0,0.0,0.0714,0.78,0.6893,0.85,0,0
global,0.01,50vs200,1500,PAN2,200,140,40,0.01276187,3.24356,50,100,1,2,0.02,0.0035,0.105,0.02,0.0055,0.07,0,0
global,0.05,50vs200,1500,PAN2,200,140,40,0.01276187,2.14737,50,100,2,3,0.04,0.011,0.1346,0.03,0.0103,0.0845,0,0
global,0.1,50vs200,1500,PAN2,200,140,40,0.01276187,1.74608,50,100,3,7,0.06,0.0206,0.1622,0.07,0.0343,0.1375,0,0
global,0.01,50vs200,1500,PAN1,50,40,160,0.01276187,3.24356,50,100,0,36,0.0,0.0,0.0714,0.36,0.2727,0.4576,0,0
global,0.05,50vs200,1500,PAN1,50,40,160,0.01276187,2.14737,50,100,0,73,0.0,0.0,0.0714,0.73,0.6357,0.8073,0,0
global,0.1,50vs200,1500,PAN1,50,40,160,0.01276187,1.74608,50,100,0,86,0.0,0.0,0.0714,0.86,0.7786,0.9147,0,0
global,0.01,50vs200,1500,PAN2,200,160,40,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,50vs200,1500,PAN2,200,160,40,0.01276187,2.14737,50,100,2,4,0.04,0.011,0.1346,0.04,0.0157,0.0984,0,0
global,0.1,50vs200,1500,PAN2,200,160,40,0.01276187,1.74608,50,100,4,13,0.08,0.0315,0.1884,0.13,0.0776,0.2098,0,0
global,0.01,50vs200,1500,PAN1,50,40,180,0.01276187,3.24356,50,100,0,40,0.0,0.0,0.0714,0.4,0.3094,0.498,0,0
global,0.05,50vs200,1500,PAN1,50,40,180,0.01276187,2.14737,50,100,0,76,0.0,0.0,0.0714,0.76,0.6677,0.8331,0,0
global,0.1,50vs200,1500,PAN1,50,40,180,0.01276187,1.74608,50,100,0,89,0.0,0.0,0.0714,0.89,0.8137,0.9375,0,0
global,0.01,50vs200,1500,PAN2,200,180,40,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,50vs200,1500,PAN2,200,180,40,0.01276187,2.14737,50,100,3,5,0.06,0.0206,0.1622,0.05,0.0215,0.1118,0,0
global,0.1,50vs200,1500,PAN2,200,180,40,0.01276187,1.74608,50,100,4,12,0.08,0.0315,0.1884,0.12,0.07,0.1981,0,0
global,0.01,50vs200,1500,PAN1,50,40,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,50vs200,1500,PAN1,50,40,20,0.01276187,2.14737,50,100,0,2,0.0,0.0,0.0714,0.02,0.0055,0.07,0,0
global,0.1,50vs200,1500,PAN1,50,40,20,0.01276187,1.74608,50,100,0,4,0.0,0.0,0.0714,0.04,0.0157,0.0984,0,0
global,0.01,50vs200,1500,PAN2,200,20,40,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,50vs200,1500,PAN2,200,20,40,0.01276187,2.14737,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.1,50vs200,1500,PAN2,200,20,40,0.01276187,1.74608,50,100,0,4,0.0,0.0,0.0714,0.04,0.0157,0.0984,0,0
global,0.01,50vs200,1500,PAN1,50,40,200,0.01276187,3.24356,50,100,0,43,0.0,0.0,0.0714,0.43,0.3373,0.5278,0,0
global,0.05,50vs200,1500,PAN1,50,40,200,0.01276187,2.14737,50,100,0,77,0.0,0.0,0.0714,0.77,0.6785,0.8416,0,0
global,0.1,50vs200,1500,PAN1,50,40,200,0.01276187,1.74608,50,100,0,85,0.0,0.0,0.0714,0.85,0.7672,0.9069,0,0
global,0.01,50vs200,1500,PAN2,200,200,40,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,200,40,0.01276187,2.14737,50,100,4,4,0.08,0.0315,0.1884,0.04,0.0157,0.0984,0,0
global,0.1,50vs200,1500,PAN2,200,200,40,0.01276187,1.74608,50,100,5,9,0.1,0.0435,0.2136,0.09,0.0481,0.1623,0,0
global,0.01,50vs200,1500,PAN1,50,40,40,0.01276187,3.24356,50,100,0,2,0.0,0.0,0.0714,0.02,0.0055,0.07,0,0
global,0.05,50vs200,1500,PAN1,50,40,40,0.01276187,2.14737,50,100,0,18,0.0,0.0,0.0714,0.18,0.117,0.2667,0,0
global,0.1,50vs200,1500,PAN1,50,40,40,0.01276187,1.74608,50,100,0,34,0.0,0.0,0.0714,0.34,0.2546,0.4372,0,0
global,0.01,50vs200,1500,PAN2,200,40,40,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,50vs200,1500,PAN2,200,40,40,0.01276187,2.14737,50,100,0,4,0.0,0.0,0.0714,0.04,0.0157,0.0984,0,0
global,0.1,50vs200,1500,PAN2,200,40,40,0.01276187,1.74608,50,100,0,8,0.0,0.0,0.0714,0.08,0.0411,0.15,0,0
global,0.01,50vs200,1500,PAN1,50,40,60,0.01276187,3.24356,50,100,0,21,0.0,0.0,0.0714,0.21,0.1417,0.2998,0,0
global,0.05,50vs200,1500,PAN1,50,40,60,0.01276187,2.14737,50,100,0,49,0.0,0.0,0.0714,0.49,0.3942,0.5865,0,0
global,0.1,50vs200,1500,PAN1,50,40,60,0.01276187,1.74608,50,100,0,64,0.0,0.0,0.0714,0.64,0.5424,0.7273,0,0
global,0.01,50vs200,1500,PAN2,200,60,40,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,50vs200,1500,PAN2,200,60,40,0.01276187,2.14737,50,100,0,4,0.0,0.0,0.0714,0.04,0.0157,0.0984,0,0
global,0.1,50vs200,1500,PAN2,200,60,40,0.01276187,1.74608,50,100,1,7,0.02,0.0035,0.105,0.07,0.0343,0.1375,0,0
global,0.01,50vs200,1500,PAN1,50,40,80,0.01276187,3.24356,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.05,50vs200,1500,PAN1,50,40,80,0.01276187,2.14737,50,100,0,59,0.0,0.0,0.0714,0.59,0.492,0.6813,0,0
global,0.1,50vs200,1500,PAN1,50,40,80,0.01276187,1.74608,50,100,0,69,0.0,0.0,0.0714,0.69,0.5937,0.7722,0,0
global,0.01,50vs200,1500,PAN2,200,80,40,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,50vs200,1500,PAN2,200,80,40,0.01276187,2.14737,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.1,50vs200,1500,PAN2,200,80,40,0.01276187,1.74608,50,100,2,4,0.04,0.011,0.1346,0.04,0.0157,0.0984,0,0
global,0.01,50vs200,1500,PAN1,50,60,100,0.01276187,3.24356,50,100,0,35,0.0,0.0,0.0714,0.35,0.2636,0.4475,0,0
global,0.05,50vs200,1500,PAN1,50,60,100,0.01276187,2.14737,50,100,0,63,0.0,0.0,0.0714,0.63,0.5322,0.7182,0,0
global,0.1,50vs200,1500,PAN1,50,60,100,0.01276187,1.74608,50,100,2,78,0.04,0.011,0.1346,0.78,0.6893,0.85,0,0
global,0.01,50vs200,1500,PAN2,200,100,60,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,50vs200,1500,PAN2,200,100,60,0.01276187,2.14737,50,100,2,5,0.04,0.011,0.1346,0.05,0.0215,0.1118,0,0
global,0.1,50vs200,1500,PAN2,200,100,60,0.01276187,1.74608,50,100,2,13,0.04,0.011,0.1346,0.13,0.0776,0.2098,0,0
global,0.01,50vs200,1500,PAN1,50,60,120,0.01276187,3.24356,50,100,0,32,0.0,0.0,0.0714,0.32,0.2367,0.4166,0,0
global,0.05,50vs200,1500,PAN1,50,60,120,0.01276187,2.14737,50,100,0,69,0.0,0.0,0.0714,0.69,0.5937,0.7722,0,0
global,0.1,50vs200,1500,PAN1,50,60,120,0.01276187,1.74608,50,100,2,82,0.04,0.011,0.1346,0.82,0.7333,0.883,0,0
global,0.01,50vs200,1500,PAN2,200,120,60,0.01276187,3.24356,50,100,1,2,0.02,0.0035,0.105,0.02,0.0055,0.07,0,0
global,0.05,50vs200,1500,PAN2,200,120,60,0.01276187,2.14737,50,100,1,4,0.02,0.0035,0.105,0.04,0.0157,0.0984,0,0
global,0.1,50vs200,1500,PAN2,200,120,60,0.01276187,1.74608,50,100,1,6,0.02,0.0035,0.105,0.06,0.0278,0.1248,0,0
global,0.01,50vs200,1500,PAN1,50,60,140,0.01276187,3.24356,50,100,0,33,0.0,0.0,0.0714,0.33,0.2456,0.4269,0,0
global,0.05,50vs200,1500,PAN1,50,60,140,0.01276187,2.14737,50,100,0,69,0.0,0.0,0.0714,0.69,0.5937,0.7722,0,0
global,0.1,50vs200,1500,PAN1,50,60,140,0.01276187,1.74608,50,100,2,78,0.04,0.011,0.1346,0.78,0.6893,0.85,0,0
global,0.01,50vs200,1500,PAN2,200,140,60,0.01276187,3.24356,50,100,1,0,0.02,0.0035,0.105,0.0,0.0,0.037,0,0
global,0.05,50vs200,1500,PAN2,200,140,60,0.01276187,2.14737,50,100,2,2,0.04,0.011,0.1346,0.02,0.0055,0.07,0,0
global,0.1,50vs200,1500,PAN2,200,140,60,0.01276187,1.74608,50,100,3,6,0.06,0.0206,0.1622,0.06,0.0278,0.1248,0,0
global,0.01,50vs200,1500,PAN1,50,60,160,0.01276187,3.24356,50,100,0,35,0.0,0.0,0.0714,0.35,0.2636,0.4475,0,0
global,0.05,50vs200,1500,PAN1,50,60,160,0.01276187,2.14737,50,100,0,66,0.0,0.0,0.0714,0.66,0.5628,0.7454,0,0
global,0.1,50vs200,1500,PAN1,50,60,160,0.01276187,1.74608,50,100,2,77,0.04,0.011,0.1346,0.77,0.6785,0.8416,0,0
global,0.01,50vs200,1500,PAN2,200,160,60,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,50vs200,1500,PAN2,200,160,60,0.01276187,2.14737,50,100,2,4,0.04,0.011,0.1346,0.04,0.0157,0.0984,0,0
global,0.1,50vs200,1500,PAN2,200,160,60,0.01276187,1.74608,50,100,4,9,0.08,0.0315,0.1884,0.09,0.0481,0.1623,0,0
global,0.01,50vs200,1500,PAN1,50,60,180,0.01276187,3.24356,50,99,0,40,0.0,0.0,0.0714,0.404,0.3127,0.5025,0,0
global,0.05,50vs200,1500,PAN1,50,60,180,0.01276187,2.14737,50,99,0,68,0.0,0.0,0.0714,0.6869,0.59,0.7698,0,0
global,0.1,50vs200,1500,PAN1,50,60,180,0.01276187,1.74608,50,99,2,78,0.04,0.011,0.1346,0.7879,0.6974,0.8569,0,0
global,0.01,50vs200,1500,PAN2,200,180,60,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,180,60,0.01276187,2.14737,50,100,3,7,0.06,0.0206,0.1622,0.07,0.0343,0.1375,0,0
global,0.1,50vs200,1500,PAN2,200,180,60,0.01276187,1.74608,50,100,4,11,0.08,0.0315,0.1884,0.11,0.0625,0.1863,0,0
global,0.01,50vs200,1500,PAN1,50,60,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,50vs200,1500,PAN1,50,60,20,0.01276187,2.14737,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.1,50vs200,1500,PAN1,50,60,20,0.01276187,1.74608,50,100,2,7,0.04,0.011,0.1346,0.07,0.0343,0.1375,0,0
global,0.01,50vs200,1500,PAN2,200,20,60,0.01276187,3.24356,50,100,0,2,0.0,0.0,0.0714,0.02,0.0055,0.07,0,0
global,0.05,50vs200,1500,PAN2,200,20,60,0.01276187,2.14737,50,100,0,7,0.0,0.0,0.0714,0.07,0.0343,0.1375,0,0
global,0.1,50vs200,1500,PAN2,200,20,60,0.01276187,1.74608,50,100,0,19,0.0,0.0,0.0714,0.19,0.1251,0.2778,0,0
global,0.01,50vs200,1500,PAN1,50,60,200,0.01276187,3.24356,50,100,0,42,0.0,0.0,0.0714,0.42,0.328,0.5179,0,0
global,0.05,50vs200,1500,PAN1,50,60,200,0.01276187,2.14737,50,100,0,70,0.0,0.0,0.0714,0.7,0.6041,0.7811,0,0
global,0.1,50vs200,1500,PAN1,50,60,200,0.01276187,1.74608,50,100,2,76,0.04,0.011,0.1346,0.76,0.6677,0.8331,0,0
global,0.01,50vs200,1500,PAN2,200,200,60,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,200,60,0.01276187,2.14737,50,100,4,8,0.08,0.0315,0.1884,0.08,0.0411,0.15,0,0
global,0.1,50vs200,1500,PAN2,200,200,60,0.01276187,1.74608,50,100,5,13,0.1,0.0435,0.2136,0.13,0.0776,0.2098,0,0
global,0.01,50vs200,1500,PAN1,50,60,40,0.01276187,3.24356,50,100,0,6,0.0,0.0,0.0714,0.06,0.0278,0.1248,0,0
global,0.05,50vs200,1500,PAN1,50,60,40,0.01276187,2.14737,50,100,0,31,0.0,0.0,0.0714,0.31,0.2278,0.4063,0,0
global,0.1,50vs200,1500,PAN1,50,60,40,0.01276187,1.74608,50,100,2,42,0.04,0.011,0.1346,0.42,0.328,0.5179,0,0
global,0.01,50vs200,1500,PAN2,200,40,60,0.01276187,3.24356,50,100,0,4,0.0,0.0,0.0714,0.04,0.0157,0.0984,0,0
global,0.05,50vs200,1500,PAN2,200,40,60,0.01276187,2.14737,50,100,0,19,0.0,0.0,0.0714,0.19,0.1251,0.2778,0,0
global,0.1,50vs200,1500,PAN2,200,40,60,0.01276187,1.74608,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.01,50vs200,1500,PAN1,50,60,60,0.01276187,3.24356,50,100,0,26,0.0,0.0,0.0714,0.26,0.184,0.3537,0,0
global,0.05,50vs200,1500,PAN1,50,60,60,0.01276187,2.14737,50,100,0,59,0.0,0.0,0.0714,0.59,0.492,0.6813,0,0
global,0.1,50vs200,1500,PAN1,50,60,60,0.01276187,1.74608,50,100,2,70,0.04,0.011,0.1346,0.7,0.6041,0.7811,0,0
global,0.01,50vs200,1500,PAN2,200,60,60,0.01276187,3.24356,50,100,0,8,0.0,0.0,0.0714,0.08,0.0411,0.15,0,0
global,0.05,50vs200,1500,PAN2,200,60,60,0.01276187,2.14737,50,100,0,25,0.0,0.0,0.0714,0.25,0.1755,0.343,0,0
global,0.1,50vs200,1500,PAN2,200,60,60,0.01276187,1.74608,50,100,1,36,0.02,0.0035,0.105,0.36,0.2727,0.4576,0,0
global,0.01,50vs200,1500,PAN1,50,60,80,0.01276187,3.24356,50,100,0,33,0.0,0.0,0.0714,0.33,0.2456,0.4269,0,0
global,0.05,50vs200,1500,PAN1,50,60,80,0.01276187,2.14737,50,100,0,64,0.0,0.0,0.0714,0.64,0.5424,0.7273,0,0
global,0.1,50vs200,1500,PAN1,50,60,80,0.01276187,1.74608,50,100,2,75,0.04,0.011,0.1346,0.75,0.657,0.8245,0,0
global,0.01,50vs200,1500,PAN2,200,80,60,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,50vs200,1500,PAN2,200,80,60,0.01276187,2.14737,50,100,0,8,0.0,0.0,0.0714,0.08,0.0411,0.15,0,0
global,0.1,50vs200,1500,PAN2,200,80,60,0.01276187,1.74608,50,100,2,16,0.04,0.011,0.1346,0.16,0.101,0.2442,0,0
global,0.01,50vs200,1500,PAN1,50,80,100,0.01276187,3.24356,50,100,0,24,0.0,0.0,0.0714,0.24,0.1669,0.3323,0,0
global,0.05,50vs200,1500,PAN1,50,80,100,0.01276187,2.14737,50,100,3,52,0.06,0.0206,0.1622,0.52,0.4232,0.6154,0,0
global,0.1,50vs200,1500,PAN1,50,80,100,0.01276187,1.74608,50,100,11,57,0.22,0.1275,0.3524,0.57,0.4722,0.6627,0,0
global,0.01,50vs200,1500,PAN2,200,100,80,0.01276187,3.24356,50,100,1,2,0.02,0.0035,0.105,0.02,0.0055,0.07,0,0
global,0.05,50vs200,1500,PAN2,200,100,80,0.01276187,2.14737,50,100,2,24,0.04,0.011,0.1346,0.24,0.1669,0.3323,0,0
global,0.1,50vs200,1500,PAN2,200,100,80,0.01276187,1.74608,50,100,2,43,0.04,0.011,0.1346,0.43,0.3373,0.5278,0,0
global,0.01,50vs200,1500,PAN1,50,80,120,0.01276187,3.24356,50,99,0,24,0.0,0.0,0.0714,0.2424,0.1687,0.3354,0,0
global,0.05,50vs200,1500,PAN1,50,80,120,0.01276187,2.14737,50,99,3,44,0.06,0.0206,0.1622,0.4444,0.3505,0.5426,0,0
global,0.1,50vs200,1500,PAN1,50,80,120,0.01276187,1.74608,50,99,11,52,0.22,0.1275,0.3524,0.5253,0.4278,0.6208,0,0
global,0.01,50vs200,1500,PAN2,200,120,80,0.01276187,3.24356,50,100,1,3,0.02,0.0035,0.105,0.03,0.0103,0.0845,0,0
global,0.05,50vs200,1500,PAN2,200,120,80,0.01276187,2.14737,50,100,1,18,0.02,0.0035,0.105,0.18,0.117,0.2667,0,0
global,0.1,50vs200,1500,PAN2,200,120,80,0.01276187,1.74608,50,100,1,25,0.02,0.0035,0.105,0.25,0.1755,0.343,0,0
global,0.01,50vs200,1500,PAN1,50,80,140,0.01276187,3.24356,50,100,0,22,0.0,0.0,0.0714,0.22,0.15,0.3107,0,0
